chr,site1,pos1,site2,pos2,dist,corr,dist_corr,dist_1/corr
chr10,cg15043723,8106006,cg12405139,8106035,29,0.7340745816253991,21.288162867136574,39.50552263475431
chr10,cg24590093,8125599,cg24284640,8125688,89,0.5665654862864281,50.4243282794921,157.0868719578268
chr10,cg24284640,8125688,cg10332864,8125771,83,0.7965135879813551,66.11062780245247,104.2041231341089
chr10,cg00797058,8137978,cg01263407,8138058,80,0.8676399041905264,69.4111923352421,92.20415014756246
chr10,cg11875044,8546509,cg04331756,8546532,23,0.8327320261354707,19.152836601115826,27.61992967502166
chr10,cg11875044,8546509,cg06162185,8546551,42,0.7599459484816147,31.917729836227817,55.267088513224834
chr10,cg04331756,8546532,cg06162185,8546551,19,0.9331869883832028,17.730552779280853,20.36033532027545
chr10,cg03302448,11046334,cg25865570,11046383,49,0.4422676373911057,21.67111423216418,110.79264196007261
chr10,cg26382551,11047284,cg11172629,11047354,70,0.6940939277444415,48.5865749421109,100.85090389347609
chr10,cg26382551,11047284,cg09052548,11047368,84,0.3948643573447856,33.16860601696199,212.73127958382256
chr10,cg11172629,11047354,cg09052548,11047368,14,0.5034020351699989,7.047628492379985,27.81077354061987
chr10,cg11172629,11047354,cg14218275,11047435,81,0.4468292369002574,36.19316818892085,181.2773053122329
chr10,cg09052548,11047368,cg14218275,11047435,67,0.4666470828980184,31.26535455416723,143.57745383065486
chr10,cg00101457,11246612,cg13707005,11246628,16,0.8256344910956379,13.210151857530207,19.379035363175774
chr10,cg12280664,11317787,cg03955630,11317823,36,0.0534262637886809,1.9233454963925123,673.8258947395664
chr10,cg12280664,11317787,cg11086547,11317872,85,-0.0031359346983227,-0.2665544493574295,-27105.156253879737
chr10,cg03955630,11317823,cg11086547,11317872,49,0.5322866593181556,26.08204630658962,92.05566050212049
chr10,cg22786657,11381854,cg04065885,11381883,29,0.8989508275242033,26.069573998201896,32.259829027432765
chr10,cg10853431,11574300,cg06528737,11574303,3,0.9549279442649952,2.8647838327949855,3.141598293376041
chr10,cg19590991,11653476,cg00753739,11653489,13,0.9201567841884308,11.962038194449601,14.128027118189289
chr10,cg14264119,11783794,cg17782954,11783823,29,0.7632735723790086,22.13493359899125,37.994240924143845
chr10,cg00673251,11784140,cg07446677,11784190,50,0.4922465615275812,24.612328076379058,101.57511277445143
chr10,cg07446677,11784190,cg10543363,11784253,63,0.7779781825852873,49.0126255028731,80.97913464699701
chr10,cg13948050,11865142,cg13904771,11865163,21,0.8061588251428503,16.929335327999855,26.04945743325309
chr10,cg13948050,11865142,cg09674175,11865199,57,0.756232716485057,43.10526483964825,75.37362343292153
chr10,cg13904771,11865163,cg09674175,11865199,36,0.7466895688245841,26.880824477685028,48.21280690537849
chr10,cg07225507,11934239,cg11836884,11934313,74,0.124911086491167,9.243420400346357,592.4213941188708
chr10,cg11836884,11934313,cg02258381,11934362,49,0.3913283082809089,19.175087105764536,125.21455505034947
chr10,cg15804566,12085430,cg02925144,12085488,58,0.8764899236023452,50.836415568936026,66.17303683494943
chr10,cg03795316,12110955,cg14461963,12111049,94,-0.2278411235141428,-21.417065610329423,-412.5681902817914
chr10,cg05207558,12430859,cg16894855,12430878,19,0.7519169686324519,14.286422404016587,25.26874747162074
chr10,cg11542402,13141466,cg24176744,13141497,31,0.0287485362339888,0.8912046232536528,1078.3157705034507
chr10,cg20433531,13141779,cg27519996,13141822,43,0.8519315576883199,36.63305698059775,50.47353817562373
chr10,cg27519996,13141822,cg07343478,13141885,63,0.8118895803176857,51.1490435600142,77.59675887865025
chr10,cg00142642,13200437,cg20675702,13200491,54,0.8207803901286476,44.32214106694697,65.79104550918443
chr10,cg05367248,13203479,cg01237870,13203568,89,0.3726743516759315,33.1680172991579,238.81439546285768
chr10,cg04543957,13343578,cg26654766,13343607,29,0.3979517226845601,11.540599957852242,72.87316110699966
chr10,cg09346030,13390377,cg00766889,13390384,7,0.902576981351121,6.318038869457847,7.755571153079137
chr10,cg04398285,13424851,cg00770317,13424911,60,0.8423244810815278,50.53946886489167,71.23145693564693
chr10,cg12390516,13481846,cg24686497,13481944,98,0.426218731120246,41.76943564978411,229.92889060136582
chr10,cg19695507,13526193,cg24951886,13526236,43,0.92373228270119,39.72048815615117,46.55028389205889
chr10,cg24019337,13688030,cg13459284,13688089,59,0.4906757652530525,28.9498701499301,120.24233552592999
chr10,cg24019337,13688030,cg06822062,13688106,76,0.4484431390356112,34.08167856670645,169.47522079039942
chr10,cg13459284,13688089,cg06822062,13688106,17,0.2643530852869092,4.494002449877456,64.30793112003767
chr10,cg05583456,13698485,cg04174358,13698563,78,0.5178864443677321,40.395142660683106,150.61216768325966
chr10,cg14702215,13708110,cg24129198,13708203,93,0.4413130370094111,41.04211244187523,210.73476693600773
chr10,cg24129198,13708203,cg25557504,13708258,55,0.4567035043395763,25.118692738676696,120.42824168720506
chr10,cg20532937,13748985,cg05335944,13749010,25,0.8451962629333057,21.129906573332644,29.578928701407126
chr10,cg16485048,13749193,cg22923409,13749245,52,0.9185290672503325,47.76351149701729,56.61225306202326
chr10,cg13707951,13749382,cg00406392,13749405,23,0.8570933765555955,19.713147660778695,26.8348824400326
chr10,cg24951100,13760075,cg02859866,13760165,90,0.9493645806411256,85.4428122577013,94.80025043616135
chr10,cg05163663,14014553,cg01267150,14014651,98,0.1674633590577647,16.41140918766094,585.2026410517417
chr10,cg16241033,14050455,cg05888872,14050479,24,0.9450245315920665,22.680588758209595,25.396166128690453
chr10,cg16241033,14050455,cg02101203,14050521,66,0.9115723272356292,60.163773597551526,72.40237338066964
chr10,cg05888872,14050479,cg02101203,14050521,42,0.8422716710830627,35.37541018548863,49.86514617782754
chr10,cg26984593,14051636,cg08734931,14051649,13,0.8640260950501978,11.23233923565257,15.045841872686417
chr10,cg26984593,14051636,cg02284273,14051679,43,0.8162734426449331,35.09975803373212,52.678425823421485
chr10,cg08734931,14051649,cg02284273,14051679,30,0.8947530639335807,26.84259191800742,33.52880387814683
chr10,cg03179435,14051821,cg19998150,14051838,17,0.358378114793828,6.092427951495075,47.435932324662076
chr10,cg18082842,14496400,cg03346119,14496436,36,0.240716350296881,8.665788610687716,149.5536134358982
chr10,cg03654668,14551049,cg27304519,14551091,42,0.97480796450576,40.94193450924192,43.085409156760974
chr10,cg27304519,14551091,cg01253386,14551178,87,0.9681267459631792,84.22702689879658,89.86426659811428
chr10,cg06218787,14575319,cg04426977,14575365,46,0.2675125824766449,12.305578793925665,171.9545285463947
chr10,cg04449397,14879981,cg17290332,14880008,27,0.9050712811252614,24.436924590382056,29.831904473238076
chr10,cg04132998,14996196,cg24866702,14996224,28,0.3741127149910738,10.475156019750067,74.8437539757719
chr10,cg04132998,14996196,cg26519486,14996238,42,0.0400324339798601,1.6813622271541242,1049.1492978201065
chr10,cg24866702,14996224,cg26519486,14996238,14,0.0195109256394251,0.2731529589519514,717.5466842900908
chr10,cg07582382,15001273,cg06834534,15001276,3,0.8855479688118331,2.656643906435499,3.387732913017905
chr10,cg07582382,15001273,cg14000147,15001344,71,-0.2367476207738631,-16.80908107494428,-299.89741720706826
chr10,cg07582382,15001273,cg20742906,15001360,87,0.0741044102530683,6.447083692016942,1174.0191940384245
chr10,cg06834534,15001276,cg14000147,15001344,68,-0.3365180105554023,-22.88322471776736,-202.06942234018967
chr10,cg06834534,15001276,cg20742906,15001360,84,-0.075124167205532,-6.310430045264688,-1118.1488344514307
chr10,cg14000147,15001344,cg20742906,15001360,16,0.6739044565242313,10.7824713043877,23.742238005848083
chr10,cg12641135,15055196,cg15610374,15055247,51,0.1871387461882582,9.544076055601169,272.52507050942256
chr10,cg02176961,15130767,cg14841842,15130785,18,-0.2868862454780853,-5.163952418605535,-62.74263853257819
chr10,cg03408893,15130909,cg08315834,15130912,3,0.8724132874557313,2.617239862367194,3.4387371709446004
chr10,cg03408893,15130909,cg25695166,15131005,96,0.6174221914296619,59.27253037724755,155.4851790761015
chr10,cg08315834,15130912,cg25695166,15131005,93,0.6471173232266756,60.18191106008083,143.71427971713172
chr10,cg09074546,15138979,cg05049211,15138987,8,0.8234823575315204,6.5878588602521635,9.714840793894949
chr10,cg09074546,15138979,cg05570321,15139044,65,0.8989631699259003,58.43260604518352,72.30552059808836
chr10,cg09074546,15138979,cg26439641,15139056,77,-0.0768923071571431,-5.9207076511000185,-1001.4005671937612
chr10,cg05049211,15138987,cg05570321,15139044,57,0.785519465207619,44.77460951683428,72.56344689680536
chr10,cg05049211,15138987,cg26439641,15139056,69,-0.1380501124735736,-9.525457760676579,-499.81849897593094
chr10,cg05570321,15139044,cg26439641,15139056,12,-0.1320764445482655,-1.584917334579186,-90.85647362058393
chr10,cg09118550,15139357,cg12547658,15139360,3,0.5308079587087089,1.5924238761261267,5.651761528402983
chr10,cg09118550,15139357,cg06688362,15139414,57,0.3716426244240301,21.183629592169716,153.37315004794812
chr10,cg12547658,15139360,cg06688362,15139414,54,0.5898298996037784,31.850814578604034,91.5518186451294
chr10,cg02661437,15210818,cg23193446,15210836,18,0.4889205300928703,8.800569541671665,36.81579907593757
chr10,cg26104297,15762076,cg08361126,15762091,15,0.7112215846077836,10.668323769116753,21.090473524185896
chr10,cg18010762,15902539,cg22542595,15902593,54,-0.5701846929463061,-30.78997341910053,-94.70615515994768
chr10,cg18010762,15902539,cg15875120,15902605,66,-0.5367470185466698,-35.42530322408021,-122.96295595400935
chr10,cg22542595,15902593,cg15875120,15902605,12,0.9543680950862624,11.452417141035149,12.573764841662436
chr10,cg00511596,16478834,cg06028533,16478910,76,0.4559200094884129,34.64992072111938,166.69590809422792
chr10,cg10220527,16859453,cg13371583,16859456,3,-0.1142351943319239,-0.3427055829957717,-26.26160893361064
chr10,cg25469714,16949821,cg25085729,16949847,26,0.7663639557996195,19.925462850790105,33.92643900230375
chr10,cg26306372,17270232,cg05151811,17270250,18,-0.0501008975416875,-0.901816155750375,-359.27500071276614
chr10,cg11973177,17271006,cg26983469,17271051,45,0.4281856970726077,19.268356368267344,105.09458935142648
chr10,cg26983469,17271051,cg01003015,17271136,85,-0.1816090194120841,-15.436766650027149,-468.03842824088383
chr10,cg27313572,17271294,cg23991622,17271303,9,0.4035837873145123,3.6322540858306107,22.30020204698241
chr10,cg02746869,17271929,cg18514820,17271944,15,0.7739004633574541,11.60850695036181,19.38233753592121
chr10,cg02746869,17271929,cg20319091,17271994,65,0.6454836603935619,41.95643792558152,100.69968302585451
chr10,cg18514820,17271944,cg20319091,17271994,50,0.7268759092997464,36.34379546498732,68.78753217749191
chr10,cg15019721,17496675,cg01466017,17496720,45,0.9274164053292084,41.73373823981438,48.52189344658636
chr10,cg18408326,18429037,cg13918613,18429126,89,0.8396908806947776,74.73248838183521,105.9913856946494
chr10,cg24422029,18549378,cg14716734,18549397,19,0.849428466264056,16.139140859017065,22.367981242217517
chr10,cg24422029,18549378,cg05205813,18549413,35,0.8365691201439451,29.27991920503808,41.83754714013074
chr10,cg24422029,18549378,cg09987620,18549439,61,0.910328742827024,55.530053312448466,67.00875972625518
chr10,cg14716734,18549397,cg05205813,18549413,16,0.82902443221124,13.26439091537984,19.299793080070664
chr10,cg14716734,18549397,cg09987620,18549439,42,0.8396878490260171,35.26688965909272,50.01858732232132
chr10,cg05205813,18549413,cg09987620,18549439,26,0.7635154225087053,19.851400985226338,34.05301220317335
chr10,cg19998294,18629497,cg05719612,18629545,48,0.9162942772001568,43.982125305607525,52.38491737247291
chr10,cg19998294,18629497,cg07731871,18629568,71,0.895336041785128,63.56885896674409,79.2998345721006
chr10,cg05719612,18629545,cg07731871,18629568,23,0.9203128134112134,21.16719470845791,24.99150252483028
chr10,cg07262635,18689378,cg12289251,18689471,93,0.7795834439051834,72.50126028318206,119.2944780024229
chr10,cg12289251,18689471,cg24128066,18689503,32,0.816038392981839,26.113228575418848,39.21384125454029
chr10,cg14902864,18948196,cg16338816,18948217,21,0.5594781666249317,11.749041499123566,37.53497679218317
chr10,cg17517709,18999145,cg05219051,18999228,83,0.1652292768764247,13.71402998074325,502.3322837760518
chr10,cg05219051,18999228,cg09113440,18999313,85,0.6326627530501245,53.77633400926059,134.35278051411638
chr10,cg01960926,21463412,cg23565942,21463485,73,0.2019970747686516,14.745786458111567,361.3913720463888
chr10,cg00282704,21786410,cg24823751,21786419,9,0.5961102857479428,5.364992571731485,15.097877381376923
chr10,cg01216745,21814787,cg00788183,21814789,2,-0.2098473941640109,-0.4196947883280218,-9.530735456437718
chr10,cg00879184,21823423,cg27572529,21823470,47,0.4498644201231193,21.143627745786606,104.47592185026991
chr10,cg02291472,22292676,cg08672557,22292767,91,-0.1646104355278609,-14.979549633035342,-552.8203586132784
chr10,cg08672557,22292767,cg15008879,22292810,43,0.896835997112174,38.56394787582348,47.94633593930292
chr10,cg08672557,22292767,cg21374208,22292859,92,-0.1562411500952154,-14.374185808759815,-588.8333511621875
chr10,cg15008879,22292810,cg21374208,22292859,49,-0.2286660717884853,-11.20463751763578,-214.28627175318206
chr10,cg10091662,22609897,cg03243023,22609994,97,0.2289868712054598,22.2117265069296,423.60507172031794
chr10,cg03243023,22609994,cg04611179,22609998,4,-0.1423328164980848,-0.5693312659923392,-28.103146543536734
chr10,cg23039195,22624663,cg04621893,22624687,24,0.7932047339574362,19.036913614978467,30.257005502551443
chr10,cg01422243,22725309,cg18352882,22725345,36,0.8010847653662223,28.839051553184003,44.939064573949686
chr10,cg11327029,22826133,cg03771739,22826164,31,0.3860003483514056,11.966010798893574,80.31080835133945
chr10,cg23820285,23003250,cg08932106,23003259,9,-0.1107092000567121,-0.996382800510409,-81.29405682083913
chr10,cg07831277,23003984,cg26368842,23004020,36,0.9208054870883896,33.148997535182026,39.09620490407037
chr10,cg19542987,23216695,cg11673092,23216727,32,0.8635123043582874,27.632393739465197,37.05795486467394
chr10,cg03400421,23460371,cg02512920,23460457,86,0.5262975443796784,45.261588816652335,163.40566456825115
chr10,cg23956260,23632740,cg26879203,23632825,85,0.3746205411444718,31.8427459972801,226.89626078784582
chr10,cg24995798,25305002,cg18634296,25305078,76,-0.1925046363158424,-14.630352360004022,-394.79568624678103
chr10,cg24995798,25305002,cg22974158,25305096,94,-0.1465163763956913,-13.772539381194981,-641.566508211599
chr10,cg18634296,25305078,cg22974158,25305096,18,0.5521546721762238,9.938784099172029,32.59956115024085
chr10,cg25124276,25464008,cg13448753,25464059,51,0.6366451510047156,32.468902701240495,80.10741921070917
chr10,cg13448753,25464059,cg23805357,25464139,80,0.7842882923689348,62.74306338951479,102.00330768467907
chr10,cg04838147,26505069,cg23050442,26505156,87,-0.2145987606164024,-18.67009217362701,-405.4077467647329
chr10,cg23050442,26505156,cg15850954,26505245,89,0.223250955417208,19.869335032131513,398.6545089299983
chr10,cg06157318,26727173,cg27303981,26727195,22,0.7516780898938834,16.536917977665436,29.267847893645275
chr10,cg23996873,26877716,cg27009114,26877803,87,0.7353182244546604,63.972685527555456,118.31612097540825
chr10,cg23318538,26883079,cg23378142,26883165,86,0.562773548287856,48.39852515275561,152.8145739287864
chr10,cg02879836,26931991,cg15183689,26932036,45,0.1824592848042992,8.210667816193464,246.63036495109446
chr10,cg18825419,27150407,cg17850367,27150498,91,0.797709167502698,72.59153424274552,114.07666315893532
chr10,cg17850367,27150498,cg06960024,27150529,31,0.8950505796508212,27.74656796917546,34.63491416551428
chr10,cg04414459,27541213,cg13135459,27541298,85,0.5911594108429995,50.248549921654956,143.78524377847444
chr10,cg04414459,27541213,cg20453969,27541301,88,0.6053735319635342,53.272870812791005,145.36479603687206
chr10,cg13135459,27541298,cg20453969,27541301,3,0.958926840819912,2.876780522459736,3.1284972662094925
chr10,cg13135459,27541298,cg16023943,27541331,33,0.2999001549092421,9.89670511200499,110.0366220550526
chr10,cg20453969,27541301,cg16023943,27541331,30,0.2434282304405978,7.302846913217934,123.23960925033592
chr10,cg19517458,27547554,cg16190667,27547561,7,0.895680705729393,6.269764940105751,7.815285017554984
chr10,cg11203244,27609286,cg01088863,27609310,24,0.8497477395238471,20.393945748572328,28.2436761920053
